A_Name_Ch,A_Summary,A_Keywords,A_AlsoKnown,A_Geo,A_Location,A_POIGroup,A_Name_En,A_Name_Latin,A_Phylum,A_Class,A_Order,A_Family,A_Conservation,A_Distribution,A_Habitat,A_Feature,A_Behavior,A_Diet,A_Crisis,A_Interpretation,A_Theme_Name,A_Theme_URL,A_Adopt,A_Code,A_Pic01_ALT,A_Pic01_URL,A_Pic02_ALT,A_Pic02_URL,A_Pic03_ALT,A_Pic03_URL,A_Pic04_ALT,A_Pic04_URL,A_pdf01_ALT,A_pdf01_URL,A_pdf02_ALT,A_pdf02_URL,A_Voice01_ALT,A_Voice01_URL,A_Voice02_ALT,A_Voice02_URL,A_Voice03_ALT,A_Voice03_URL,A_Vedio_URL,A_Update,A_CID,,
黑長尾雉,,,帝雉,MULTIPOINT ((121.5898159 24.9954408)),鳥園區,,Mikado Pheasant,Syrmaticus Mikado,脊索動物門,鳥綱,雞形目,雉科,接近受威脅 NT,臺灣中央山脈。,棲息在具有杜鵑及竹林的茂盛林下層的森林，海拔1600-3300公尺間可見，也會出現在次生林。,"1.雄鳥非常獨特，在翼上及尾上覆羽有各種不同的白斑。下背及腰深黑色。 雌鳥類似黑頸長尾雉的雌鳥，但羽色較暗且白及淺黑色的斑較明顯。
 2. 亞成鳥類似雌鳥，但頭、頸及喉有黃白褐色斑，雄鳥的尾在初期有黑白斑駁狀。","1.為臺灣的特有種鳥類。繁殖季不確定，但3月末至6月中有下蛋的可能。巢由竹葉鞘、樹幹或倒樹的樹枝組成，離地約1米高，通常築在隱密而陡峭的山坡，雌鳥每兩天下一個蛋，蛋大致為乳白色，孵化期約26-28天。在圈養下，一窩5-10個蛋，孵化期28天。
 2.僅由雌鳥孵蛋，孵蛋時雌鳥在巢中不動也不出聲。外出覓食時，會先在洞口停留一會兒，確定附近沒有任何狀況才離開。回巢時也非常小心，通常會在巢的附近迂迴繞行，並偶而低頭覓食，直到確定沒有危險才會回巢孵蛋。",會吃蕨類嫩芽、嫩葉、野草莓及昆蟲。曾見過雄鳥吃小蛇。,,,,,,MP,黑長尾雉,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/MP/MikadoPheasant.JPG,,,,,,,,,,,,,,,,,,,,,
黑面琵鷺,,,,MULTIPOINT ((121.5898159 24.9954408)),鳥園區,,Black-faced Spoonbill,Platalea minor,脊索動物門,鳥綱,鸛形目, 䴉科,瀕危 EN,以往在東亞的分佈區域較廣，目前分佈區域已大量萎縮。目前僅知的繁殖區位於北韓，在中國大陸的東北部有一些可疑的繁殖處。在越南北部、華南及台灣渡冬，在日本偶而也有渡冬的族群。,沼澤、稻田、紅樹林、魚塭、潮間帶及河海交界處。,"1.體長約70公分。
 2. 非繁殖的個體在下頸處缺乏黃色斑及有較短的羽冠。亞成鳥類似非繁殖期的成鳥，但嘴呈現暗淺粉紅灰色及初級飛羽的羽尖黑色。","1.在離岸的小島繁殖。
 2.集體營巢，通常是2-3對小群一起繁殖。巢築在海崖的平台上，由枝條組成平台狀，一窩4-6個蛋。",主要是魚、貝、昆蟲、甲殼類。成小群以4-25隻覓食。在淺水處嘴巴來回橫掃取食。,,,,,,BS,黑面琵鷺,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/BS/Black_facedSpoonbill01.JPG,黑面琵鷺,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/BS/Black_facedSpoonbill02.JPG,黑面琵鷺,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/BS/Black_facedSpoonbill03.JPG,黑面琵鷺,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/BS/Black_facedSpoonbill04.JPG,黑面琵鷺,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/BS/Black_facedSpoonbill05.JPG,黑面琵鷺,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/BS/Black_facedSpoonbill06.JPG,,,,,,,,,,,
黑袖鴿,,,黑袖鴿,MULTIPOINT ((121.5898159 24.9954408)),鳥園區,,Pied Imperial Pigeon,Ducula bicolor,脊索動物門,鳥綱,鴿形目,鳩鴿科,暫無危機 LC,中南半島、東南亞及新幾內亞。,,全身白色帶有些許黃色調，除了初級飛羽、初級覆羽、外側次級飛羽及尾羽為黑色外。,"1.有時候會聚集成一大群。叫聲緩慢低沉但柔軟。
 2.在離岸小島的紅樹林上築巢，巢呈不穩固的平台狀。通常一窩下1個蛋，少數會有下2個蛋的例子。",在鄰近大陸的低地森林的海岸覓食，吃各類的果實及漿果。幾乎完全在樹上覓食。,,,,,,Pigeon-PI,黑袖鴿,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Pigeon-PI/Pigeon-PI_Pic01.jpg,黑袖鴿,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Pigeon-PI/Pigeon-PI_Pic02.jpg,黑袖鴿,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Pigeon-PI/Pigeon-PI_Pic03.jpg,黑袖鴿,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Pigeon-PI/Pigeon-PI_Pic04.jpg,,,,,,,,,,,,,,,
黑頸天鵝,,,,MULTIPOINT ((121.5898159 24.9954408)),鳥園區,,Black-necked Swan,Cygnus melanocoryphus,脊索動物門,鳥綱,雁形目,雁鴨科,暫無危機 LC,南美巴拉圭、烏拉圭、智利、阿根廷及火地島與福克蘭群島。,,"1.體型最小的天鵝，102~104公分，體重3600～6700公克。
 2.黑色長脖子及紅色肉瘤，白色羽毛，雄雌鳥很相似，雌鳥比雄鳥小一些。","1.群聚生活，7~11月繁殖季，小鳥會待在親鳥身邊長達一年，直到下個繁殖季。
 2.一夫一妻制，出雙入對，雌鳥在孵蛋時，雄鳥會在一旁警戒並驅趕。",魚卵、水生植物、水生昆蟲及甲殼動物。,,,,,,BS01,黑頸天鵝,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/BS01/Black_neckedSwan01.JPG,黑頸天鵝,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/BS01/Black_neckedSwan02.JPG,黑頸天鵝,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/BS01/Black_neckedSwan03.JPG,黑頸天鵝,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/BS01/Black_neckedSwan04.JPG,黑頸天鵝,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/BS01/Black_neckedSwan05.JPG,黑頸天鵝,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/BS01/Black_neckedSwan06.JPG,黑頸天鵝,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/BS01/Black_neckedSwan07.JPG,,,,,,,,,
黑頸冠鶴,,,,MULTIPOINT ((121.5898159 24.9954408)),鳥園區,,Black Crowned Crane,Balearica pavonina,脊索動物門,鳥綱,鶴目,鶴科,易危 VU,非洲中部和西部。,濕地、開闊的草原、莽原及農耕地。,"1.瞳孔淺灰至淺藍色。與灰頸冠鶴的不同在頸部較暗色、肉垂較小及頰斑的下半部紅色。幼鳥整體灰色，有褐色的頭冠及頸背，身體灰至褐色，瞳孔褐色。
 2.ceciliae亞種頰斑的紅色部份往上延伸超過一半以上。叫聲的音頻低，為愉悅的號角聲，與灰頸冠鶴有些微的不同。",孵化期28~30天，每窩3~4顆，是鶴中之最。,"1.會覓食昆蟲（包括蝗蟲及蒼蠅）及其他的無脊椎動物（軟體動物、馬陸、甲殼類）及魚類、兩生類、爬蟲類等。也會吃種子、草類的嫩芽及作物（小米、玉米及稻子）。通常直接從表面啄取食物，很少用挖掘。有時會用腳踏地驚嚇無脊椎的獵物。
  2.在乾旱時，常會出現在成群家畜附近覓食，因為該處的無脊椎動物較豐富。",,,,,,Crane-BC,黑頸冠鶴,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Crane-BC/Crane-BC_Pic01.jpg,黑頸冠鶴,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Crane-BC/Crane-BC_Pic02.jpg,黑頸冠鶴,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Crane-BC/Crane-BC_Pic03.jpg,黑頸冠鶴,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Crane-BC/Crane-BC_Pic04.jpg,,,,,,,,,,,,,,,
葵花鳳頭鸚鵡,,,大巴旦,MULTIPOINT ((121.5898159 24.9954408)),鳥園區,,Sulpher-crested Cockatoo,Cacatua galerita,脊索動物門,鳥綱,鸚形目,鳳頭鸚鵡科,暫無危機 LC,新幾內亞、澳洲的東部及北部、紐西蘭、印度尼西亞。,低地森林、莽原、開闊的樹林及農耕地帶。,"1.全身羽毛為白色或淡粉紅色，頰、喉部、尾巴及翅膀的內側為黃色；頭冠為黃色，羽毛向前彎曲；喙為灰色。
 2.雄性蠟膜為深棕色，雌性則為紅棕色；腳為灰黑色。","1.日行性的鳥類，棲息在森林、開闊的林地或是農耕地區，通常不會離水源太遠。一般成對、小家庭或是成群出現，一群最多會有數百隻。
 2.以空樹洞為巢，每一次產2-3顆蛋，雛鳥孵化後，由雌雄共同撫育。",以種子、水果、漿果、堅果、花、樹芽、根及昆蟲為食。,,,,,,SC,葵花鳳頭鸚鵡,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/SC/Sulpher_crestedCockatoo01.JPG,葵花鳳頭鸚鵡,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/SC/Sulpher_crestedCockatoo02.JPG,,,,,,,,,,,,,,,,,,,
熊鷹,,,,MULTIPOINT ((121.5911154 24.9951625)),鳥園區,,Hodgson's Hawk Eagle,Nisaetus nipalensis,脊索動物門,鳥綱,鷹形目,鷲鷹科,暫無危機 LC,日本、臺灣、中國大陸南部、中南半島、印度及斯里藍卡。,生活於山區的森林。,"1.體長67-86公分，重1800-3500公克，翼展寬130-165公分。
 2.大型強壯的猛禽，尾具有等寬度的明暗色帶。頭上具小羽冠。雌雄羽色類似，但雌鳥平均體型大於雄鳥。
 3.幼鳥整體色較淺，身體下面幾乎全為淺白色。","1. 躲藏在森林的內部或林緣處，伺機從棲處襲擊路過的獵物。會在領域上空遨翔及做波浪狀飛行，並發出叫聲。
 2.巢築在大樹上，常築在松樹上。一窩通常下1個蛋，少數生2個蛋。",主要以小型至中型的哺乳類如野兔為食物，也會抓雉類、竹雞類、蜥蜴及蛇類，甚至也會抓魚。,,,,,,Eagle-HH,熊鷹,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Eagle-HH/Eagle-HH_Pic01.jpg,,,,,,,,,,,,,,,,,,,,,
綠野雞,,,,MULTIPOINT ((121.5898159 24.9954408)),鳥園區,,Green Junglefowl,Gallus varius,脊索動物門,鳥綱,雞形目,雉科,暫無危機 LC,印尼爪哇及鄰近的島嶼。,森林或岸邊平原。,"1.雄鳥體長65~75公分，體重672~1450公克，雌鳥體長40~46公分，體重485~1050公克。
 2.雄鳥身上暗綠色的羽毛有不同顏色的鱗狀紋，羽冠有相當多種顏色，肉垂相當引人注目。","1.屬於雉科雞屬的鳥類一共有4種，牠們的共同特徵是具有肉質雞冠，其中雄性綠野雞的雞冠和肉垂色彩最是鮮明，帶有青紫色和黃色。
 2.在上百種雉類中，綠野雞是唯一能飛越開放水域的種類，生活在森林或海岸邊的平原。
 3.巢是濃密植叢下的地面上低窪，偶而會樹蕨上築巢。",所知非常有限，但一般認為會吃昆虫及雜草的種籽。在圈養下主要吃種子、漿果、樹葉、昆虫及蠕蟲。,,,,,,GJ,綠野雞,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/GJ/GreenJunglefowl01.JPG,綠野雞,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/GJ/GreenJunglefowl02.JPG,綠野雞,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/GJ/GreenJunglefowl03.JPG,綠野雞,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/GJ/GreenJunglefowl04.JPG,綠野雞,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/GJ/GreenJunglefowl05.JPG,綠野雞,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/GJ/GreenJunglefowl06.JPG,綠野雞,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/GJ/GreenJunglefowl07.JPG,綠野雞,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/GJ/GreenJunglefowl08.JPG,綠野雞,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/GJ/GreenJunglefowl09.JPG,綠野雞,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/0_BirdWorld/GJ/GreenJunglefowl10.JPG,,,
綠絲冠僧帽鳥,,,,"MULTIPOINT ((121.5898159 24.9954408), (121.5901834 24.9953205))",鳥園區,,Green Touraco,Tauraco persa,脊索動物門,鳥綱,鵑形目,蕉鵑科,暫無危機 LC,非洲,低地及河谷森林，較偏愛海平面至海拔1300公尺間的成熟次生林。,"1.成鳥的頭、直立的羽冠、頸、胸及頸背草綠色。下背、腰及尾暗淺黑色帶有紫藍色金屬光澤。腹部及尾下覆羽暗黑色。眼先有白斑，眼下有細黑線。眼褐色有紅色的眼皮。亞成鳥類似成鳥，但初級飛羽羽端的黑色較明顯。
  2.亞種間的不同主要在頭部的記號。Persa亞種，眼下的白線最寬及最長（延伸至眼後），羽冠的尖端稍微帶有淺紅色調；zenkeri亞種，眼下的白線窄及短，羽冠的尖端帶有淺紫色調；buffoni亞種眼下沒有白線或僅僅可見，羽冠的尖端沒有淺紅或淺紫色調。","1.在樹頂活躍，常順著大樹幹滑跑。
  2.雌鳥一窩大多產二個蛋，一年可以生到五次。",各種野生及栽培的果實，會吃花及芽，也會吃蝸牛及白蟻。,因外來種的引進，產生雜交後代，造成特有亞種的種源逐漸消失。,,,,,Touraco,綠絲冠僧帽鳥,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Touraco/Touraco_Pic01.jpg,綠絲冠僧帽鳥,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Touraco/Touraco_Pic02.jpg,綠絲冠僧帽鳥,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Touraco/Touraco_Pic03.jpg,綠絲冠僧帽鳥,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Touraco/Touraco_Pic04.jpg,,,,,,,,,,,,,,,
綠簑鴿,,,,MULTIPOINT ((121.5898159 24.9954408)),鳥園區,,,Caloenas nicobarica,脊索動物門,鳥綱,鴿形目,鳩鴿科,接近受威脅 NT,印尼至澳洲間的地區，包括菲律賓、尼可巴、新幾內亞及所羅門群島。,紅樹林和低地森林。,"1. 體型粗壯及暗色，在頸部有獨特似雞類的下垂簑羽，身體上部為發亮的暗綠或青銅綠色。身體下面暗綠或暗藍色。
 2. 雌鳥較雄鳥有較小的臘膜，較短的簑羽及身體下部較偏褐色。亞成鳥缺乏頸部的簑羽，整體淺黑褐色。","1. 在晨昏時活動較頻繁。
 2. 在地上覓食。
 3. 砂囊的後壁內襯著角質板，可以磨碎較硬的堅果。",種子、果實、無脊椎動物,,,,,,Pigeon-N,綠簑鴿,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Pigeon-N/Pigeon-N_Pic01.jpg,綠簑鴿,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Pigeon-N/Pigeon-N_Pic02.jpg,綠簑鴿,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Pigeon-N/Pigeon-N_Pic03.jpg,綠簑鴿,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Pigeon-N/Pigeon-N_Pic04.jpg,,,,,,,,,,,,,,,
綠簑鷺,,,,MULTIPOINT ((121.5898159 24.9954408)),鳥園區,,Striated Heron,Butorides striatus,脊索動物門,鳥綱,鸛形目,鷺科,暫無危機 LC,亞洲、非洲、美洲及澳洲,淡水及鹹水域。,"1.體長35-48公分，體重135-250公克。
 2.頭上黑色，羽冠甚長。背黑綠色有光澤，翼上有白色細羽緣。","1.領域性強，單獨覓食，有「釣魚」的行為出現。
 2.一般而言，傾向於晨昏活動。",魚、兩生類、各類昆蟲、蜘蛛、螃蟹、蝦、軟體動物、小型爬蟲類及小鼠。,,,,,,Heron-S,綠簑鷺,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Heron-S/Heron-S_Pic01.jpg,,,,,,,,,,,,,,,,,,,,,
綠頭鴨,,,大頭綠、蒲鴨,MULTIPOINT ((121.5898159 24.9954408)),鳥園區,,Mallard,Anas platyrhynchos,脊索動物門,鳥綱,雁形目,雁鴨科,暫無危機 LC,在歐亞大陸及北美繁殖。 在非洲北部、印度及緬甸度冬。 北美的族群南遷至墨西哥度冬。,各類型的濕地，包括淡水、半鹹水及鹹水,"1.體長50-65公分，重750-1575公克。
 2.有非常明顯鑲白邊的藍色翼鏡。雄鳥頭部為閃亮的綠色，頸部有白領圈，不會誤認。雌鳥全身褐色，嘴橙褐色。","1.非常合群，常與其他鴨類混群。在其他地區的族群非常多，而且可以忍受人類的接近，但在台灣數量卻不多。
 2.在地面的草上築巢，內襯羽毛及絨羽。一窩通常9-13個蛋。孵化期27-28天。幼鳥1歲後達性成熟。",雜食性，會吃水生植物各部位及種子，在春夏時會吃各類陸生及水生的無脊椎動物。,,,,,,Mallard,綠頭鴨,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Mallard/Mallard_Pic01.jpg,綠頭鴨,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Mallard/Mallard_Pic02.jpg,綠頭鴨,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Mallard/Mallard_Pic03.jpg,綠頭鴨,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Mallard/Mallard_Pic04.jpg,,,,,,,,,,,,,,,
綠翼金剛鸚鵡,,,,MULTIPOINT ((121.5912335 24.99528898)),鳥園區,,Military Macaw,Ara chloroptera,脊索動物門,鳥綱,鸚形目,鸚鵡科,暫無危機 LC,中南美洲,乾旱森林、開闊樹林及半乾旱區水道旁的樹林。不出現在熱帶雨林。,"1.體長70公分。成鳥整體羽色綠色，在背及翼上稍帶橄欖色。頭較身體淺綠。後頸有不明顯的淺藍色調。前額及裸露的眼先紅色。裸露的臉部區白色有粉紅肉色調，並有淺綠色的羽毛線狀交錯。喉橄欖褐色。下背、腰及尾上覆羽藍色。翼下覆羽綠色。
 2.初級飛羽的外羽緣藍色。尾上淺褐紅色，尾端有藍帶。尾下及飛羽下橄欖黃色。嘴灰黑色。瞳孔黃色。腿暗灰色。亞成鳥沒有資料，但可能類似成鳥。
 3.Mexicana亞種類似命名亞種，但體型較大；boliviana亞種類似命名亞種，但喉淺紅褐色，耳羽的基部淺紅色，初級飛羽的外羽面及尾尖的藍色較暗。","1.在早晨可以見到鸚鵡從過夜處飛出至覓食區。傍晚時，會朝著反方向飛回過夜處。
 2.季節性的移動深受食物分布的影響。在鳥群中，配對的鳥維持在一起。當休息時，牠們通常停留在明顯突出高樹（如峽谷的枯松樹）的頂端。
 3.如果接近牠們，牠們會大聲尖叫，然後飛到天空，翼下飛羽的黃色非常明顯。飛行非常快速，拍翅緩慢，拍翅幅度淺。",覓食種子、堅果、漿果、果實及樹梢可生產的植物性物質。,,,,,,Macaw-G,綠翼金剛鸚鵡,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Macaw-G/Macaw-G_Pic01.jpg,綠翼金剛鸚鵡,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Macaw-G/Macaw-G_Pic02.jpg,綠翼金剛鸚鵡,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Macaw-G/Macaw-G_Pic03.jpg,綠翼金剛鸚鵡,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Macaw-G/Macaw-G_Pic04.jpg,,,,,,,,,,,,,,,
維多利亞冠鴿,,,,"MULTIPOINT ((121.5902263 24.9954153), (121.5827949 24.9961029))",鳥園區;穿山甲館(熱帶雨林館),,Victoria Crowned Pigeon,Goura victoria,脊索動物門,鳥綱,鴿形目,鳩鴿科,接近受威脅 NT,東南亞的新幾內亞島部份區域,生活於沼澤、棕梠林及較乾旱的森林。主要出現在600公尺以下的低海拔處。,"1.體長66-74公分，重2384公克。有2個亞種。
 2.最顯著特徵為華麗的扇形頭冠，羽冠的末端有白點。牠們是鴿形目中體型最大的種類，整體羽色暗淺灰藍色，胸部暗紫紅色，翼斑淺灰藍色羽端暗紫色。","1.通常以2-10隻的小群活動。
 2.雄冠鴿經常會鼓起胸膛，拍動翅膀，彷彿在準備攻擊的展示行為，來確立統治地位。
 3.在向雌冠鴿求偶時，則是頻頻點頭、擺動扇形尾羽的方式示好。",覓食掉落的果實、漿果及種子。在森林底層覓食，會形成2-10隻的小群活動。以水果、植物種子、軟體動物、無脊椎動物、螃蟹為食。,,,,,,Pigeon-VC,維多利亞冠鴿,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Pigeon-VC/Pigeon-VC_Pic01.jpg,維多利亞冠鴿,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Pigeon-VC/Pigeon-VC_Pic02.jpg,維多利亞冠鴿,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Pigeon-VC/Pigeon-VC_Pic03.jpg,維多利亞冠鴿,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Pigeon-VC/Pigeon-VC_Pic04.jpg,,,,,,,,,,,,,,,
翠翼鳩,,,翠翼鳩,MULTIPOINT ((121.5898159 24.9954408)),鳥園區,,Emerald Dove,Chacophalps indica,脊索動物門,鳥綱,鴿形目,鳩鴿科,暫無危機 LC,臺灣、中國大陸南部、中南半島、印度、東南亞、新幾內亞及澳洲。,低海拔山區森林、果樹林或農地。,"1.有9個亞種。
 2.背綠色，頸及體下暗紅色，嘴及腳珊瑚紅色。
 3.雄鳥頭頂銀灰色，額及眉白色；雌鳥頭頂褐色，羽色較不鮮明。","1.飛行時拍翅非常快速，常貼近地面急速穿越樹林內部，有時會撞上籬笆的鐵絲網而受傷。
 2.在許多地區整年都可以繁殖。巢由枝條組成一個平台，通常位在樹上。一窩通常下2個蛋。",主要以掉落的果實及種子為食物，也會吃一些昆蟲、白蟻及蝸牛。通常單獨或成對在地面覓食。,,,,,,Dove-E,翠翼鳩,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Dove-E/Dove-E_Pic01.jpg,翠翼鳩,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Dove-E/Dove-E_Pic02.jpg,翠翼鳩,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Dove-E/Dove-E_Pic03.jpg,翠翼鳩,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Dove-E/Dove-E_Pic04.jpg,,,,,,,,,,,,,,,
臺灣擬啄木,,,五色鳥,MULTIPOINT ((121.5898159 24.9954408)),鳥園區,,Taiwan Barbet,Megalaima nuchalis,脊索動物門,鳥綱,鴷形目,鬚鴷科,暫無危機 LC,臺灣,平地至中低海拔樹林間。,臺灣擬啄木舊名五色鳥，為臺灣特有的鳥類。,"1.棲息於樹梢叫個不停，叫聲似敲木魚的聲音。
 2.啄樹洞為巢，離地2～10公尺，幼鳥離巢前親鳥會跟隨一段時間，直到他們學會生存技能為止。",水果、昆蟲,,,,,,Barbet-B,臺灣擬啄木,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Barbet-B/Barbet-B_Pic01.jpg,臺灣擬啄木,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Barbet-B/Barbet-B_Pic02.jpg,臺灣擬啄木,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Barbet-B/Barbet-B_Pic03.jpg,臺灣擬啄木,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Barbet-B/Barbet-B_Pic04.jpg,,,,,,,,,,,,,,,
臺灣藍鵲,,,"臺灣暗藍鵲,紅嘴山鵲,長尾山娘,長尾陣仔",MULTIPOINT ((121.5902263 24.9954153)),鳥園區,,Taiwan Blue Magpie,Uroxissa caerulea,脊索動物門,鳥綱,雀形目,鴉科,暫無危機 LC,臺灣。,200~1200公尺間的山區森林。,"1.是臺灣特有種鳥類。
 2.身上對比的色彩極為鮮明，大致為鮮豔的深藍色，頭至前胸墨黑色，嘴及腳血紅色、尾羽藍色；尾羽中央兩枚最長，末端有寬闊的白邊。",當一對藍鵲繁殖時，常有幾隻未繁殖的藍鵲留在巢邊當作幫手，共同餵食幼雛，是極為特殊的育幼行為。,果實、兩棲類、小型哺乳動物。,,,,,,Magqie,臺灣藍鵲,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Magqie/Magqie_Pic01.jpg,臺灣藍鵲,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Magqie/Magqie_Pic02.jpg,臺灣藍鵲,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Magqie/Magqie_Pic03.jpg,臺灣藍鵲,http://www.zoo.gov.tw/iTAP/03_Animals/BirdWorld/Magqie/Magqie_Pic04.jpg,,,,,,,,,,,,,,,
